XGB,RF
0.013657702133059502,0.03949285730012367
0.02148999460041523,0.009018874366828071
0.635055422782898,0.5930447862592567
0.19263383746147156,0.18395462974456467
0.02957119233906269,0.02375278847808925
0.0438811257481575,0.12786909677274938
0.11252952367067337,0.201562629912477
0.1045275405049324,0.20559218724457526
0.21531637012958527,0.16879648292105315
0.018268108367919922,0.004831838233714621
0.011299819685518742,0.005762631121988506
0.015886720269918442,0.017650759601312474
0.005220531951636076,0.007061523452915787
0.15008866786956787,0.1351388181434488
0.07918336987495422,0.1646121074127322
0.047513701021671295,0.03184769350555671
0.011569501832127571,0.042167331315385644
0.06463763117790222,0.1768338669363564
0.026687486097216606,0.025702506147962136
0.2087511271238327,0.3370667745709339
0.14550743997097015,0.22785798272434832
0.3156600892543793,0.35968765902284433
0.19092869758605957,0.1988697215414481
0.20308752357959747,0.14232608222060486
0.01203408557921648,0.011413442211790052
0.01593586429953575,0.06819006725923732
0.022257335484027863,0.03541039436201154
0.19982536137104034,0.22729233583840133
0.3837205171585083,0.24817204107863916
0.019920576363801956,0.03380338842137574
0.5516816973686218,0.6149204512515878
0.015215304680168629,0.03845025172812091
0.08893369883298874,0.08792354836226383
0.037729304283857346,0.01593926697278338
0.1440684050321579,0.09771907178055211
0.396328866481781,0.34828296119130686
0.38813281059265137,0.2937690520170057
0.039421550929546356,0.037318095191727026
0.04878969490528107,0.021066480999143
0.44605553150177,0.41290164363958304
0.10418735444545746,0.06287062261196096
0.6386669278144836,0.7566488235978484
0.5232079029083252,0.6137405097615685
0.4490981996059418,0.33446738864703573
0.05435344576835632,0.08314707172973726
0.04249781742691994,0.03762833757518133
0.016425257548689842,0.06560824239727271
0.4341927468776703,0.40312255586880136
0.12731994688510895,0.2543684768443989
0.2820805311203003,0.26078764492969336
0.1380523145198822,0.17230174369355356
0.18618083000183105,0.25290077148042317
0.061835698783397675,0.15786171626383022
0.2621438503265381,0.33334417923843146
0.013122092001140118,0.010772892966904346
0.01701042242348194,0.08308314705748707
0.02245127037167549,0.057193577241607875
0.018983835354447365,0.01446077210911876
0.2203879952430725,0.17347502313102015
0.3181706964969635,0.2632264939780064
0.2487720400094986,0.3476125866408923
0.3039391040802002,0.23351687793090925
0.27591314911842346,0.22375528331122996
0.3724324107170105,0.2937890649666663
0.10206335783004761,0.0915675274319828
0.1024746522307396,0.19268827109505124
0.4324217438697815,0.2918394058903499
0.02722504548728466,0.14137826296290587
0.10104458034038544,0.16599392196572954
